entry_id,entry_tag,entrytag_id,parent_tag_id,level,path,approved
869,Tantric school (mi zong 密宗 or mi jiao 密教),394,383.0,4,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383]->Tantric school (mi zong 密宗 or mi jiao 密教)[394],True
870,Religious Group,8,,1,Religious Group[8],True
870,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
870,Mongolian Religions,37,8.0,2,Religious Group[8]->Mongolian Religions[37],True
871,Religious Group,8,,1,Religious Group[8],True
871,New Religious Movement (NRM),834,8.0,2,Religious Group[8]->New Religious Movement (NRM)[834],True
873,Religious Group,8,,1,Religious Group[8],True
873,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
873,New Religious Movement (NRM),834,8.0,2,Religious Group[8]->New Religious Movement (NRM)[834],True
873,Apocalyptic Movements,846,8.0,2,Religious Group[8]->Apocalyptic Movements[846],True
873,Communal Society,914,8.0,2,Religious Group[8]->Communal Society[914],True
877,Religious Group,8,,1,Religious Group[8],True
877,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
877,Engaged Buddhism,986,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Engaged Buddhism[986],True
877,Modern Buddhism,988,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Modern Buddhism[988],True
879,Religious Group,8,,1,Religious Group[8],True
879,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
879,Methodist,166,18.0,3,Religious Group[8]->Christian Traditions[18]->Methodist[166],True
880,Religious Group,8,,1,Religious Group[8],True
880,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
880,Sunni,284,24.0,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],True
882,Religious Group,8,,1,Religious Group[8],True
882,Greek Religions,22,8.0,2,Religious Group[8]->Greek Religions[22],True
882,Hellenistic Religions,741,8.0,2,Religious Group[8]->Hellenistic Religions[741],True
882,Greek Mystery Cults,745,22.0,3,Religious Group[8]->Greek Religions[22]->Greek Mystery Cults[745],True
883,Religious Group,8,,1,Religious Group[8],True
883,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
883,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
883,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
883,Chinese Christian Traditions,238,18.0,3,Religious Group[8]->Christian Traditions[18]->Chinese Christian Traditions[238],True
883,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
884,Religious Group,8,,1,Religious Group[8],True
884,African Religions,9,8.0,2,Religious Group[8]->African Religions[9],True
884,Pentacostal,797,9.0,3,Religious Group[8]->African Religions[9]->Pentacostal[797],True
884,African Pentecostalism,990,797.0,4,Religious Group[8]->African Religions[9]->Pentacostal[797]->African Pentecostalism[990],True
885,Religious Group,8,,1,Religious Group[8],True
885,African Religions,9,8.0,2,Religious Group[8]->African Religions[9],True
885,Animist,836,8.0,2,Religious Group[8]->Animist[836],True
885,Ancestor Veneration,933,836.0,3,Religious Group[8]->Animist[836]->Ancestor Veneration[933],True
886,Religious Group,8,,1,Religious Group[8],True
886,Vaishnavism,896,8.0,2,Religious Group[8]->Vaishnavism[896],True
886,Bhakti,1610,8.0,2,Religious Group[8]->Bhakti[1610],True
887,Religious Group,8,,1,Religious Group[8],True
887,Mongolian Religions,37,8.0,2,Religious Group[8]->Mongolian Religions[37],True
887,Shamanism,904,8.0,2,Religious Group[8]->Shamanism[904],True
888,Religious Group,8,,1,Religious Group[8],True
888,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
888,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
888,Reform Movement,866,8.0,2,Religious Group[8]->Reform Movement[866],True
888,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
891,Religious Group,8,,1,Religious Group[8],True
891,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
891,Latter Day Saints (Mormons),160,18.0,3,Religious Group[8]->Christian Traditions[18]->Latter Day Saints (Mormons)[160],True
891,(The) Church of Jesus Christ of Latter-day Saints,161,160.0,4,Religious Group[8]->Christian Traditions[18]->Latter Day Saints (Mormons)[160]->(The) Church of Jesus Christ of Latter-day Saints[161],True
892,Religious Group,8,,1,Religious Group[8],True
892,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
892,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
892,'Roman' Catholic,156,153.0,4,Religious Group[8]->Christian Traditions[18]->Catholic[153]->'Roman' Catholic[156],True
892,Pentecostal,180,18.0,3,Religious Group[8]->Christian Traditions[18]->Pentecostal[180],True
892,Evangelical (charismatic),784,18.0,3,Religious Group[8]->Christian Traditions[18]->Evangelical (charismatic)[784],True
892,Protestantism,826,18.0,3,Religious Group[8]->Christian Traditions[18]->Protestantism[826],True
893,Religious Group,8,,1,Religious Group[8],True
893,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
893,Early Christianity,742,18.0,3,Religious Group[8]->Christian Traditions[18]->Early Christianity[742],True
893,Heresy,854,8.0,2,Religious Group[8]->Heresy[854],True
893,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
893,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
894,Religious Group,8,,1,Religious Group[8],True
894,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
896,Religious Group,8,,1,Religious Group[8],True
896,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
896,Japanese Religions,26,8.0,2,Religious Group[8]->Japanese Religions[26],True
896,Shintō,297,8.0,2,Religious Group[8]->Shintō[297],True
896,Kami worship,995,8.0,2,Religious Group[8]->Kami worship[995],True
897,Religious Group,8,,1,Religious Group[8],True
897,Korean Religions,28,8.0,2,Religious Group[8]->Korean Religions[28],True
897,Korean Confucianism,356,28.0,3,Religious Group[8]->Korean Religions[28]->Korean Confucianism[356],True
897,New Religious Movement,786,8.0,2,Religious Group[8]->New Religious Movement[786],True
897,Korean New Religion,801,28.0,3,Religious Group[8]->Korean Religions[28]->Korean New Religion[801],True
898,Religious Group,8,,1,Religious Group[8],True
898,Syncretic Religions,806,8.0,2,Religious Group[8]->Syncretic Religions[806],True
898,(Afro-)Caribbean religions,811,8.0,2,Religious Group[8]->(Afro-)Caribbean religions[811],True
898,Caribbean Religion,897,8.0,2,Religious Group[8]->Caribbean Religion[897],True
899,Religious Group,8,,1,Religious Group[8],True
899,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
899,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
900,Religious Group,8,,1,Religious Group[8],True
900,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
900,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
902,Religious Group,8,,1,Religious Group[8],True
902,Early Christianity,775,8.0,2,Religious Group[8]->Early Christianity[775],True
903,Religious Group,8,,1,Religious Group[8],True
903,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
903,Chinese Buddhist Traditions,65,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],True
903,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
903,Chinese Buddhism,1291,8.0,2,Religious Group[8]->Chinese Buddhism[1291],True
904,Religious Group,8,,1,Religious Group[8],True
904,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
905,Religious Group,8,,1,Religious Group[8],True
905,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
905,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
905,Orthodox Christianity,179,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],True
906,Religious Group,8,,1,Religious Group[8],True
906,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
906,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
908,Religious Group,8,,1,Religious Group[8],True
908,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
908,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
908,Chinese Christian Traditions,237,123.0,3,Religious Group[8]->Chinese Religion[123]->Chinese Christian Traditions[237],True
908,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
910,Religious Group,8,,1,Religious Group[8],True
910,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
910,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
910,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
910,Roman Catholic,996,8.0,2,Religious Group[8]->Roman Catholic[996],True
910,Liberation Theology,1000,996.0,3,Religious Group[8]->Roman Catholic[996]->Liberation Theology[1000],True
910,Central American Religions,1002,8.0,2,Religious Group[8]->Central American Religions[1002],True
911,Religious Group,8,,1,Religious Group[8],True
911,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
911,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
911,'Roman' Catholic,156,153.0,4,Religious Group[8]->Christian Traditions[18]->Catholic[153]->'Roman' Catholic[156],True
912,Religious Group,8,,1,Religious Group[8],True
912,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
912,Tibetan Buddhist Traditions,116,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116],True
912,Geluk sect (dge lugs),117,116.0,4,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116]->Geluk sect (dge lugs)[117],True
912,Religious Place,856,,1,Religious Place[856],True
912,Monastery,1003,856.0,2,Religious Place[856]->Monastery[1003],True
914,Religious Group,8,,1,Religious Group[8],True
914,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
914,Sufism,273,24.0,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],True
914,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
915,Religious Group,8,,1,Religious Group[8],True
915,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
915,Lutheran,163,18.0,3,Religious Group[8]->Christian Traditions[18]->Lutheran[163],True
915,Reformed/Presbyterian/Congregational/United,181,18.0,3,Religious Group[8]->Christian Traditions[18]->Reformed/Presbyterian/Congregational/United[181],True
915,Protestantism,826,18.0,3,Religious Group[8]->Christian Traditions[18]->Protestantism[826],True
916,Religious Group,8,,1,Religious Group[8],True
916,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
916,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
916,'Roman' Catholic,156,153.0,4,Religious Group[8]->Christian Traditions[18]->Catholic[153]->'Roman' Catholic[156],True
917,Religious Group,8,,1,Religious Group[8],True
917,Celtic Polytheism,959,8.0,2,Religious Group[8]->Celtic Polytheism[959],True
918,Religious Group,8,,1,Religious Group[8],True
918,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
918,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
919,Religious Group,8,,1,Religious Group[8],True
919,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
919,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
919,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
919,Roman Catholic,996,8.0,2,Religious Group[8]->Roman Catholic[996],True
921,Religious Group,8,,1,Religious Group[8],True
921,Indic Religious Traditions,510,8.0,2,Religious Group[8]->Indic Religious Traditions[510],True
921,Hinduism,566,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566],True
921,Tribal Christianity,824,18.0,3,Religious Group[8]->Christian Traditions[18]->Tribal Christianity[824],True
921,Shamanism,904,8.0,2,Religious Group[8]->Shamanism[904],True
921,Adivasi and tribal traditions,1050,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Adivasi and tribal traditions[1050],True
922,Religious Group,8,,1,Religious Group[8],True
922,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
922,Romano-British paganism,773,42.0,3,Religious Group[8]->Roman Religious Traditions[42]->Romano-British paganism[773],True
923,Religious Group,8,,1,Religious Group[8],True
923,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
924,Religious Group,8,,1,Religious Group[8],True
924,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
925,Religious Group,8,,1,Religious Group[8],True
925,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
925,Early Rabbinism,899,27.0,3,Religious Group[8]->Jewish Traditions[27]->Early Rabbinism[899],True
926,Religious Group,8,,1,Religious Group[8],True
926,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
926,Indian Buddhist Traditions,78,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Indian Buddhist Traditions[78],True
926,Tibetan Buddhist Traditions,116,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116],True
927,Religious Group,8,,1,Religious Group[8],True
927,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
928,Religious Group,8,,1,Religious Group[8],True
928,Native American (North American) Religions,38,8.0,2,Religious Group[8]->Native American (North American) Religions[38],True
928,Lakota Religious Traditions,863,38.0,3,Religious Group[8]->Native American (North American) Religions[38]->Lakota Religious Traditions[863],True
928,The Ghost Dance,1008,863.0,4,Religious Group[8]->Native American (North American) Religions[38]->Lakota Religious Traditions[863]->The Ghost Dance[1008],True
929,Religious Group,8,,1,Religious Group[8],True
929,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
929,Tibetan Buddhist Traditions,116,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116],True
929,Kagyü sect (bka’ brgyud),120,116.0,4,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116]->Kagyü sect (bka’ brgyud)[120],True
929,Drikung ('bri gung),965,120.0,5,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116]->Kagyü sect (bka’ brgyud)[120]->Drikung ('bri gung)[965],True
931,Religious Group,8,,1,Religious Group[8],True
931,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
931,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
931,Roman Catholic,996,8.0,2,Religious Group[8]->Roman Catholic[996],True
933,Religious Group,8,,1,Religious Group[8],True
933,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
933,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
933,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
933,Asia Minor,981,8.0,2,Religious Group[8]->Asia Minor[981],True
933,Medieval Christianity,984,8.0,2,Religious Group[8]->Medieval Christianity[984],True
934,Religious Group,8,,1,Religious Group[8],True
934,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
935,Religious Group,8,,1,Religious Group[8],True
935,African Religions,9,8.0,2,Religious Group[8]->African Religions[9],True
935,New Religious Movement,786,8.0,2,Religious Group[8]->New Religious Movement[786],True
935,Apocalyptic Movements,846,8.0,2,Religious Group[8]->Apocalyptic Movements[846],True
935,Christianity of the Global South,1014,8.0,2,Religious Group[8]->Christianity of the Global South[1014],True
935,Born Again Christianity,1015,8.0,2,Religious Group[8]->Born Again Christianity[1015],True
935,Evangelical Religion,1016,8.0,2,Religious Group[8]->Evangelical Religion[1016],True
935,Aladura,1017,8.0,2,Religious Group[8]->Aladura[1017],True
937,Religious Group,8,,1,Religious Group[8],True
937,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
937,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
937,Rome,974,8.0,2,Religious Group[8]->Rome[974],True
938,Religious Group,8,,1,Religious Group[8],True
938,Canaanite Religions,15,8.0,2,Religious Group[8]->Canaanite Religions[15],True
938,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
939,Religious Group,8,,1,Religious Group[8],True
939,Oceanic Religions,40,8.0,2,Religious Group[8]->Oceanic Religions[40],True
939,Melanesia,311,40.0,3,Religious Group[8]->Oceanic Religions[40]->Melanesia[311],True
939,Kastom,798,311.0,4,Religious Group[8]->Oceanic Religions[40]->Melanesia[311]->Kastom[798],True
940,Religious Group,8,,1,Religious Group[8],True
940,Egyptian Religions,20,8.0,2,Religious Group[8]->Egyptian Religions[20],True
940,Persian Religions,41,8.0,2,Religious Group[8]->Persian Religions[41],True
940,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
940,Hellenistic Religions,741,8.0,2,Religious Group[8]->Hellenistic Religions[741],True
940,Italic Religions,751,8.0,2,Religious Group[8]->Italic Religions[751],True
940,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
940,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
940,Rome,974,8.0,2,Religious Group[8]->Rome[974],True
940,Carthage,976,8.0,2,Religious Group[8]->Carthage[976],True
940,Phrygia,978,8.0,2,Religious Group[8]->Phrygia[978],True
940,Greek Cult,982,8.0,2,Religious Group[8]->Greek Cult[982],True
941,Religious Group,8,,1,Religious Group[8],True
941,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
941,Chinese Buddhist Traditions,65,14.0,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],True
941,Chan Buddhism (chan zong 禪宗),66,65.0,4,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65]->Chan Buddhism (chan zong 禪宗)[66],True
941,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
941,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
942,Religious Group,8,,1,Religious Group[8],True
942,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
942,Methodism,971,8.0,2,Religious Group[8]->Methodism[971],True
942,North American Religions,998,8.0,2,Religious Group[8]->North American Religions[998],True
942,African American Religion,1019,8.0,2,Religious Group[8]->African American Religion[1019],True
942,American Christianity,1030,8.0,2,Religious Group[8]->American Christianity[1030],True
942,Protestantism,1032,8.0,2,Religious Group[8]->Protestantism[1032],True
943,Religious Group,8,,1,Religious Group[8],True
943,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
943,Native American (North American) Religions,38,8.0,2,Religious Group[8]->Native American (North American) Religions[38],True
943,Circumpolar Religions,765,8.0,2,Religious Group[8]->Circumpolar Religions[765],True
943,Shamanism,904,8.0,2,Religious Group[8]->Shamanism[904],True
943,North American Religions,998,8.0,2,Religious Group[8]->North American Religions[998],True
944,Religious Group,8,,1,Religious Group[8],True
944,Slavic Religions,45,8.0,2,Religious Group[8]->Slavic Religions[45],True
944,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
945,Religious Group,8,,1,Religious Group[8],True
945,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
945,Vasco-Aquitanian Religion,1022,8.0,2,Religious Group[8]->Vasco-Aquitanian Religion[1022],True
945,Aquitano-Roman religion,1033,900.0,3,Religious Group[8]->Roman Religions[900]->Aquitano-Roman religion[1033],True
945,Vasco-Roman religion,1034,900.0,3,Religious Group[8]->Roman Religions[900]->Vasco-Roman religion[1034],True
946,Religious Group,8,,1,Religious Group[8],True
946,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
946,Tibetan Buddhism,992,8.0,2,Religious Group[8]->Tibetan Buddhism[992],True
946,Tantric Buddhism,993,8.0,2,Religious Group[8]->Tantric Buddhism[993],True
948,Religious Group,8,,1,Religious Group[8],True
948,Anatolian Religions,10,8.0,2,Religious Group[8]->Anatolian Religions[10],True
948,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
948,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
948,Ancient Christianity in Rome,730,42.0,3,Religious Group[8]->Roman Religious Traditions[42]->Ancient Christianity in Rome[730],True
948,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
948,Early Christianity,775,8.0,2,Religious Group[8]->Early Christianity[775],True
948,New Religious Movement,786,8.0,2,Religious Group[8]->New Religious Movement[786],True
948,Asia Minor,981,8.0,2,Religious Group[8]->Asia Minor[981],True
949,Religious Group,8,,1,Religious Group[8],True
949,Hellenistic Religions,741,8.0,2,Religious Group[8]->Hellenistic Religions[741],True
949,Pantheistic,815,8.0,2,Religious Group[8]->Pantheistic[815],True
949,New Religious Movement (NRM),834,8.0,2,Religious Group[8]->New Religious Movement (NRM)[834],True
949,Celtic Polytheism,959,8.0,2,Religious Group[8]->Celtic Polytheism[959],True
949,North American Religions,998,8.0,2,Religious Group[8]->North American Religions[998],True
949,Hellenistic Neo-Paganism,1023,741.0,3,Religious Group[8]->Hellenistic Religions[741]->Hellenistic Neo-Paganism[1023],True
949,Celtic Neo-Paganism,1024,959.0,3,Religious Group[8]->Celtic Polytheism[959]->Celtic Neo-Paganism[1024],True
949,Magick Tradition,1025,834.0,3,Religious Group[8]->New Religious Movement (NRM)[834]->Magick Tradition[1025],True
949,Neo-Paganism,1026,834.0,3,Religious Group[8]->New Religious Movement (NRM)[834]->Neo-Paganism[1026],True
949,Invented Religion,1027,834.0,3,Religious Group[8]->New Religious Movement (NRM)[834]->Invented Religion[1027],True
950,Religious Group,8,,1,Religious Group[8],True
950,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
950,Liberal Religion,1028,8.0,2,Religious Group[8]->Liberal Religion[1028],True
950,Post-Christian,1029,8.0,2,Religious Group[8]->Post-Christian[1029],True
950,American Christianity,1030,8.0,2,Religious Group[8]->American Christianity[1030],True
952,Religious Group,8,,1,Religious Group[8],True
952,African Religions,9,8.0,2,Religious Group[8]->African Religions[9],True
952,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
953,Religious Group,8,,1,Religious Group[8],True
953,Syncretic Religions,806,8.0,2,Religious Group[8]->Syncretic Religions[806],True
953,New Religious Movement (NRM),834,8.0,2,Religious Group[8]->New Religious Movement (NRM)[834],True
955,Religious Group,8,,1,Religious Group[8],True
955,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
955,Catholic,153,18.0,3,Religious Group[8]->Christian Traditions[18]->Catholic[153],True
955,'Roman' Catholic,156,153.0,4,Religious Group[8]->Christian Traditions[18]->Catholic[153]->'Roman' Catholic[156],True
956,Religious Group,8,,1,Religious Group[8],True
956,Celtic Religions,16,8.0,2,Religious Group[8]->Celtic Religions[16],True
956,Celtic Polytheism,762,16.0,3,Religious Group[8]->Celtic Religions[16]->Celtic Polytheism[762],True
957,Religious Group,8,,1,Religious Group[8],True
957,Greek Religions,22,8.0,2,Religious Group[8]->Greek Religions[22],True
957,Greek Cult,982,8.0,2,Religious Group[8]->Greek Cult[982],True
958,Religious Group,8,,1,Religious Group[8],True
958,Roman Catholic,996,8.0,2,Religious Group[8]->Roman Catholic[996],True
959,Religious Group,8,,1,Religious Group[8],True
959,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
959,Romano-British paganism,773,42.0,3,Religious Group[8]->Roman Religious Traditions[42]->Romano-British paganism[773],True
959,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
959,Celtic Polytheism,959,8.0,2,Religious Group[8]->Celtic Polytheism[959],True
960,Religious Group,8,,1,Religious Group[8],True
960,Bön (Tibetan: bon),13,8.0,2,Religious Group[8]->Bön (Tibetan: bon)[13],True
960,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
960,Indic Religious Traditions,510,8.0,2,Religious Group[8]->Indic Religious Traditions[510],True
960,Tibetan Buddhism,992,8.0,2,Religious Group[8]->Tibetan Buddhism[992],True
960,Tantric Buddhism,993,8.0,2,Religious Group[8]->Tantric Buddhism[993],True
961,Religious Group,8,,1,Religious Group[8],True
961,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
962,Religious Group,8,,1,Religious Group[8],True
962,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
962,Tibetan Buddhism,992,8.0,2,Religious Group[8]->Tibetan Buddhism[992],True
962,Tantric Buddhism,993,8.0,2,Religious Group[8]->Tantric Buddhism[993],True
963,Religious Group,8,,1,Religious Group[8],True
963,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
963,Heresy,854,8.0,2,Religious Group[8]->Heresy[854],True
963,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
963,Rome,974,8.0,2,Religious Group[8]->Rome[974],True
963,Medieval Christianity,984,8.0,2,Religious Group[8]->Medieval Christianity[984],True
964,Religious Group,8,,1,Religious Group[8],True
964,Indic Religious Traditions,510,8.0,2,Religious Group[8]->Indic Religious Traditions[510],True
964,Bhakti traditions,512,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Bhakti traditions[512],True
964,Indic Buddhist Traditions,513,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Indic Buddhist Traditions[513],True
964,Hinduism,566,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566],True
964,Islamic Traditions,661,510.0,3,Religious Group[8]->Indic Religious Traditions[510]->Islamic Traditions[661],True
964,Syncretic Religions,806,8.0,2,Religious Group[8]->Syncretic Religions[806],True
964,Tantric Buddhism,993,8.0,2,Religious Group[8]->Tantric Buddhism[993],True
964,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
965,Religious Group,8,,1,Religious Group[8],True
965,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
966,Religious Group,8,,1,Religious Group[8],True
966,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
966,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
967,Religious Group,8,,1,Religious Group[8],True
967,Secularism,916,8.0,2,Religious Group[8]->Secularism[916],True
967,North American Religions,998,8.0,2,Religious Group[8]->North American Religions[998],True
967,Liberal Religion,1028,8.0,2,Religious Group[8]->Liberal Religion[1028],True
967,American Christianity,1030,8.0,2,Religious Group[8]->American Christianity[1030],True
967,Protestantism,1032,8.0,2,Religious Group[8]->Protestantism[1032],True
968,Religious Group,8,,1,Religious Group[8],True
968,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
968,Mennonite,164,18.0,3,Religious Group[8]->Christian Traditions[18]->Mennonite[164],True
968,Reform Movement,866,8.0,2,Religious Group[8]->Reform Movement[866],True
968,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
968,Communal Society,914,8.0,2,Religious Group[8]->Communal Society[914],True
968,Evangelical Religion,1016,8.0,2,Religious Group[8]->Evangelical Religion[1016],True
968,American Christianity,1030,8.0,2,Religious Group[8]->American Christianity[1030],True
